time,Velocity_1,Velocity_2,Velocity_3,Velocity_4,Velocity_5,Velocity_6,Velocity_7,Velocity_8,Velocity_9,Velocity_10,Velocity_11,Velocity_12,Velocity_13,Velocity_14,Velocity_15,Velocity_16,Velocity_17,Velocity_18,Velocity_19,Velocity_20,Velocity_21,Velocity_22,Velocity_23,Velocity_24,Velocity_25
4.80E+00,3.49,2.477701583,3.122353668,3.61,2.19220312,4.385471559,3.837174501,4.1,3.914100628,3.562367633,2.654706601,4.74,3.48,1.955855305,2.93,4.61,0.473869197,3.248214775,3.17,4.195980131,4.02181129,1.351671924,3.375394726,4.88,2.32374396
4.81E+00,4.3,2.394268771,3.56,4.081128506,2.92,4.71,4.950891086,4.11,3.717786766,4.653070741,2.89,5.688791938,3.46,2.43,3.867556884,4.383958972,0.563186251,3.603672859,3.12,3.946949843,3.393100556,3.8,4.081155191,4.85,2.443786106
4.82E+00,4.998464055,2.750631195,3.758578408,3.887038941,3.186689157,5.176616003,4.500595146,3.24889788,3.939100479,5.22,2.87,3.685645626,3.471009496,2.36,3.533259514,3.967109797,0.461560515,3.97,3.550573171,3.384759492,3.10410243,3.005844351,3.694130141,4.79,2.107276539
4.83E+00,5.069534733,2.57,3.895010774,3.980675716,3.447599549,4.89266238,4.766233847,4.739156014,2.975829253,4.983164367,3.15653188,4.578713446,2.447494924,2.3,1.886590198,4.795779544,1.25,3.93,3.431577512,4.13,3.063843319,3.412841003,5.356547709,4.52535929,2.730911826
4.84E+00,4.801829624,2.85,3.43,2.756562919,3.652005428,5.39,3.256309448,3.054539993,3.49,5.62,2.293216931,5.432562191,3.42,3.213477643,2.732321988,4.38,0.628724746,3.894510162,2.019128652,4.046718734,3.830690508,4.501838912,4.455065205,4.991998897,4.015282331
4.85E+00,5.28,2.458286483,3.39,4.186070091,3.412433466,5.594930158,3.96,4.847654513,4.3910002,6.175921794,3.049049751,3.725021576,3.41,2.289693885,2.982997286,4.56,0.709471675,2.331693221,3.168039013,4.09,2.86,4.76,4.794085959,4.511129165,3.59
4.86E+00,4.553574932,3.03,3.111324984,4.58,2.68428299,4.917029229,3.91,3.93,3.42,5.53961184,3.227100933,5.044224299,2.972410326,2.13,2.68,5.315880593,1.164098782,3.24,2.630222983,3.310829475,2.83,4.93,4.080208583,5.29,3.048893238
4.87E+00,4.432703659,4.3785387,2.481192068,5.38,3.339508285,5.66,4.79940722,2.883380725,3.39,5.218575611,1.91736663,4.56,3.4,1.274364915,2.189949046,5.89778443,1.13,2.714797539,4.358440994,4.14,3.16477573,5.232095182,5.443451792,5.24,3.561172596
4.88E+00,4.758142134,4.606323706,3.3,5.27,3.112511097,5.622193513,4.533782544,4.440860486,3.29,5.296248764,2.9498626,4.57,2.410487273,2.04,2.56,5.62370525,1.11,3.22,3.48,3.814603397,2.77,5.364898558,4.182028652,5.375871145,4.19971374
4.89E+00,3.886408614,6.287232951,3.212548012,5.258500367,2.83,5.68,4.17754718,4.25,4.25,5.395953297,2.81,3.615266562,2.410594212,2.64,1.567391413,4.59,0.763711556,2.925079381,3.44,3.082441326,3.524265301,4.69,4.77,6.094023973,6.038344259
4.90E+00,3.720485331,7.996972554,3.25,5.484067008,3.764386572,6.113588013,3.729150442,4.817400466,5.01,5.43,3.006523071,4.846711143,3.872222797,2.953235927,2.49,3.871622607,1.369845245,3.22,2.525982218,4.025216479,2.73,4.64273183,5.166776469,5.898408649,7.574126105
4.91E+00,4.5,6.65861971,2.610333221,5.08,2.348672456,6.141521207,3.37,4.18,5.370665259,5.806850884,3.816750776,5.451381293,3.03,3.616695871,2.042106309,3.742199101,8.511305282,3.22,3.37,3.144490612,3.578336688,4.69438444,4.61,5.166926631,7.08505327
4.92E+00,4.45,6.869317883,3.22,5.02,2.86,5.243622541,3.21184156,4.16,5.14,4.985903855,2.824945325,4.227407848,3.194270032,4.294825162,2.37,4.79,7.975249202,3.23,3.24,3.88,2.71,4.5,5.130311431,5.295880622,7.052980373
4.93E+00,5.120851722,6.71,2.886211136,5.924440277,2.87,5.71,4.744920588,4.13,5.750085221,5.860736546,3.138184293,5.514623462,3.408763107,3.63,2.346747621,4.78,8.25,3.754877143,3.201299654,3.772690738,2.359984924,5.196536011,4.414335012,5.728361211,7.67
4.94E+00,4.343817662,6.913743206,2.435233741,5.062672661,2.74,6.01,4.565616127,4.185612371,5.53,5.2,2.182428536,4.62,3.2,4.1,3.099221603,4.391057317,8.830560567,3.24,3.50368238,4.611222104,3.243471239,4.623764671,3.816530307,4.89,4.586180188
4.95E+00,4.41,6.61,3.67298364,4.053739144,2.825416268,6.17,4.53,4.271840786,4.628548594,5.667570366,3.358911699,4.54,3.318672274,3.691195466,1.45349853,4.851768432,8.373460103,2.734673072,4.088347709,3.985703416,2.254600481,4.158976038,3.96589267,5.001370151,5.830572325
4.96E+00,4.44,6.09040699,3.08,4.81,3.168060972,6.55644978,4.8,3.794180502,4.930575163,5.05874576,3.43337567,3.67566397,3,5.746946998,2.513253392,7.256130393,8.338488589,2.133999436,3.06,3.935204131,3.09990855,4,4.27,4.79,5.423186084
4.97E+00,4.42,6.08,2.571190605,4.611788687,2.65,5.6,5.04,3.87,5.732117799,5.28,3.68078898,5.211278524,2.91,4.093440307,1.272683901,7.910825491,7.85,2.268239835,3.215563147,2.657798743,1.838167554,3.91,3.85967447,4.75,5.980762053
4.98E+00,4.58313557,5.807593368,2.629799411,4.49,2.56,5.143153399,4.462528902,3.679295888,4.728572332,4.95804273,3.46775387,5.306218394,2.165679132,5.874535932,1.601429791,6.59,7.76,4.793896863,3.131836658,3.445237189,2.726650931,3.85,4.641130111,3.942764843,6.070952765
4.99E+00,4.74,7.721158434,2.913644036,4.938133257,2.47,5.536649381,5.23,4.174927701,5.710919132,5.771957186,2.98,3.988301767,3.613230824,5.154191483,2.08,6.032848954,7.66,5.3,2.88,3.36,4.72,3.79,4.841555445,4.67,7.130863964
5.00E+00,5.646690457,5.7,2.79,4.984435557,1.856161283,5.329470577,5.25,4.05,5.147052114,5.21,3.01,4.078512429,1.922655083,5.035976229,2.06,5.54551328,7.202351604,3.63,3.660985322,3.190037053,4.41,3.74,4.05,3.789227603,7.175652401
5.01E+00,4.396915208,4.681255362,2.523782499,4.075508047,1.577783849,5.63,4.557761052,4,4.196052416,5.978830359,2.873857364,5.19233561,1.561427813,5.04,1.091957976,5.56,8.0715365,4.045896143,5.204175347,3.405638346,4.516825658,3.68,3.345101648,5.565238541,5.430485618
5.02E+00,5.31585775,4.82,2.727458745,4.34,2.21,5.922774448,5.12,3.96,5.68579352,4.94427438,3.306362692,5.191225147,2.47,4.613517068,2.384271463,4.890474542,7.885770465,3.726723691,5.393700135,2.824805867,5,4.109271923,3.580323848,3.646452708,5.107888249
5.03E+00,4.574559905,5.136044349,3.518219442,3.647402091,2.767970312,5.083536937,5.995075152,3.92,4.93,5,3.023375961,4.390723951,2.4,4.541121981,3.37,4.93,6.882816219,4.031792885,5.099895627,3.584118674,5.82726826,3.565837471,3.939145989,4.04975531,5.08004677
5.04E+00,5.455822117,4.034010602,2.143478176,2.989264018,2.06,5.714498227,5.877007873,4.792417987,4.814092838,4.622248231,2.74,4.79,2.427203949,4.92,4.24637211,5.05,8.148936518,3.609939532,4.33,3.226601552,4.109101007,3.67,3.013342095,4.862428448,4.96
5.05E+00,5.07,4.9,3.150551848,3.97,2.640490551,5.854340386,4.521649633,2.955005521,4.82,4.49,3.624659278,4.900052826,2.589380689,4.88,3.4,5.842589031,6.3,4.36,4.188997762,3.832462942,5.75238424,4.222374861,3.004395727,4.48,5.260386718
5.06E+00,5.12,5.314433587,2.46,4.08711288,1.813816111,4.28213027,5.785103507,3.512874638,4.68738193,4.26,2.51,3.889607677,2.19,5.218089388,3.92,5.14,4.457714093,4.28,3.793231437,4.207980907,4.599314887,3.61,3.81,3.589047108,5.738965817
5.07E+00,5.465628444,4.61,2.41,3.404067924,1.87,4.574641295,5.090463385,3.571024523,4.72,4.348855081,1.807998508,5.141402553,2.253423914,3.766756148,3.92,5.127648402,4.953346928,3.24853754,4.09,3.764772064,3.989090102,3.99808694,4.198172257,3.912538559,4.86
5.08E+00,4.844669754,4.82,1.498802359,3.89,1.87,4.943587315,5.083991693,3.68,4.67,4.04,2.28,4.43,1.412751492,5.223475087,3.87,6.011385919,3.99,3.76,3.238393745,3.58,4.67,3.093191029,3.75,3.597287159,5.014695096
5.09E+00,4.170346626,4.36231367,2.728432933,3.310368517,1.397699642,4.83,4.091977199,3.61,4.63,4.690352468,3.04929856,4.712630347,1.151866105,5.085684138,3.79,4.98,3.98,2.486648935,3.940274783,3.44,5.537197695,3.54,2.874134011,4.24361305,4.86
5.10E+00,4.79,5.355203545,1.506272605,3.83,1.82,4.88,4.855566888,3.55,4.657443195,3.97,2.06,4.032624275,1.98,4.51,3.71,4.352404983,3.898978817,3.27873994,4.579641636,3.41,5.404598658,3.53,4.244812786,3.27790206,6.043665568
5.11E+00,4.73,5.4,2.553598546,3.79,1.797344232,4.60034561,5.008110802,3.417140583,4.822493098,3.93,1.196092517,3.744489132,2.239502713,3.439824546,3.65,4.881573508,3.97,3.917728933,3.011387448,3.48,3.5,3.51,3.68,3.874019634,4.690733345
5.12E+00,4.183248656,5.103583795,2.771528872,4.435430208,1.74,6.147931534,4.798183354,3.420838485,5.195258482,3.229517504,1.85,4.246316675,1.9,4.053680561,3.58,4.9,3.293051797,3.88,3.229537542,3.698017441,3.45,3.081721289,2.838870043,3.393218803,3.962018645
5.13E+00,4.61,4.291118635,1.756579938,4.223100235,1.71,5.992255273,4.41,3.76,3.987513916,4.234709803,1.75,5.101216789,2.832999265,3.533747174,3.120713961,4.84,3.97,4.777634526,4.2686195,3.37,3.890646224,2.963351268,3.243256135,4.760498892,4.7
5.14E+00,3.672115658,4.033494493,2.25,3.242829923,1.960195173,5.08,4.17198196,3.986948598,4.003942905,3.975099422,0.971739872,5.040202961,1.595224702,4.293342856,3.44,5.445938141,3.711521485,3.117104265,2.731700755,3.32,2.664324858,3.39,4.398968518,3.358847428,5.398278058
5.15E+00,4.156187597,4.27,2.134103733,3.706938308,1.250203618,4.2680126,4.26,3.447974548,4.758913115,5.387360868,0.815694889,4.92,1.811202499,4.03,3.37,4.5,3.89,3.65,3.52,2.685959026,3.862000502,3.645624419,4.106330651,3.92,3.396021486
5.16E+00,4.43,4.24,2.24,4.08660011,1.64,5.909648069,4.19,2.842758715,4.33,4.69,0.635222322,5.305744118,2.181190393,3.715516572,4.024232129,4.456760578,3.79,3.992886048,3.984201556,3.242481708,3.25,3.25,2.902984156,3.122950331,3.416544854
5.17E+00,4.861120799,4.13,2.24,3.4,1.64,5.16,4.12,2.681334014,4.32,4.683959438,1.603827025,4.9,1.8,3.62389875,3.433064772,4.502094416,3.69,2.998811082,3.39,2.55506256,3.21,4.161938258,3.545457457,3.832580567,4.213044023
5.18E+00,4.409308018,3.9,2.24,4.06093736,3.248289271,4.87,3.724428555,3.56,4.915075579,3.214079071,1.242825748,5.292726728,2.057767861,2.853073542,2.810955874,3.91,3.59,2.585081587,3.142181365,2.367202112,2.372177266,2.705751426,3.854563984,3.541262868,3.363321621
5.19E+00,4.930345273,3.326099829,2.21,3.65,4.992449163,4.67693335,4,3.52,4.569792713,3.396096796,1.19,5.724590937,1.8,4.070310273,3.14,2.83605058,3.49,3.116335644,3.28,2.47661084,3.12,4.134798901,2.795023754,4.577358867,4.484210852
5.20E+00,5.101725081,3.39,2.36604895,3.169168811,4.654230822,5.424089997,3.218077106,3.45,4.20717047,4.1,0.143807832,5.565484012,1.8,4.419261605,2.115914464,4.187151552,3.4,3.73,2.30654765,2.632795576,3.09,3.271744749,4.329043761,4.273287558,3.46
5.21E+00,5.445657973,3.268353552,2.326951409,2.820062946,4.412946181,4.75,3.89,4.2956663,4.1,4.788470759,0.474307389,4.161573467,2.707126956,3.53,3.654516765,3.198501795,4.161220945,3.379106343,3.17,3.02,3.05,2.731858497,3.57,2.80101183,2.917934407
5.22E+00,4.513203712,3.67559027,1.037383521,4.283383982,4.288405803,5.330178304,3.957172849,3.36,4.06,4.1,0.106100199,5.535325501,1.622344069,2.924188053,2.237300227,3.7,4.63,3.174983078,3.091506686,3.054686832,3.804706464,2.702511919,3.5,3.67,2.819924134
5.23E+00,3.989940522,3.651625325,1.932963083,3.39,4.26,5.76412511,4.527668818,3.3,3.204767304,3.626354657,0.82807977,4.483622619,1.85,3.445649485,2.89,3.181803123,6.04,3.369417401,2.964250688,3.057227593,3.59,3.081156773,3.150499793,4.204829382,3.65
5.24E+00,3.695600697,3.78,1.512050812,4.402016091,4.21,5.37,3.524873856,4.123030838,4.64675994,4.23,1.092539647,5.208430676,1.818056627,4.02,3.795422802,3.721615317,5.156560235,3.281441687,3.33,3.604772172,2.978765236,3.01,3.35,4.597729257,3.91
5.25E+00,4.05,3.2202071,2.020775583,2.799697829,4.12,4.921823249,3.494713651,2.950569924,4.660314854,4.28,0.823,5.759717145,1.9,4.02,3.042548662,4.05,6.440641097,2.377018387,3.092792713,3.391010812,4.03,2.97,2.304013263,3.655724581,4.38
5.26E+00,4.73907537,3.625360186,2.458356017,3.44,4.1,5.51,3.844584722,3.56,4.420081691,4.029025681,0.794,4.69,1.207993781,3.551999765,3.140978312,4.33,5.86,3.547088088,3.58879849,4.433438788,3.51,2.007493864,3.238744413,3.420326363,3.727349051
5.27E+00,3.818380261,4.013981016,2.463502667,3.516140489,4.07,5.725317403,4.170166403,4.043710141,4.668389728,4.1,0.649158931,3.881732725,1.988321457,3.72354599,3.733102734,4.61,5.8,2.802845124,3.31,3.84,3.463142451,2.173236107,3.710679727,3.094069584,4.78
5.28E+00,4.46,3.81,2.917055816,3.16264892,3.359429616,6.150994452,3.533230694,3.559824891,4.34,5.106064669,1.406020027,3.983413245,2.165599013,4.14972434,3.32,5.335435353,5.42,3.623624307,2.327267217,3.79,3.62,3.04,3.595909529,2.732588609,4.55
5.29E+00,4.109064042,3.679353026,2.978015792,3.52,4.507469728,6.614933982,3.71,4.601962653,4.665231941,4.90863292,0.781,4.304954538,1.720197119,3.977739745,3.945647825,5.268742045,4.458568446,3.99865643,3.24,3.86,3.65,2.601405226,3.543266425,4.27737478,4.934467308
5.30E+00,4.344717866,2.938562844,3.15,3.817226258,3.58,4.883945032,2.780379005,3.126623894,4.73,4.37,2.202489791,4.13,2.09,3.962049534,3.13,4.168206162,3.874771152,2.706793183,3.183439502,3.832696007,3.504620083,2.616497075,2.98,3.1943683,4.17
5.31E+00,5.180961094,5.28589138,3.1,3.21,2.859619649,6.211045733,3.324238862,3.89,4.58,4.959225569,2.03771322,4.135554555,2.13,4.998957148,2.744449556,4.33,4.2,2.703669264,2.920576793,4.12,3.472131342,2.82,3.26993688,2.574237769,3.876519027
5.32E+00,3.384196425,4.418139043,2.893893159,3.35,4.37,5.75,4.348302159,2.944918144,4.51,4.910484226,3.05407549,5.053066676,3.003047231,5.385266184,3.110737339,4.441936236,4.732030903,3.687435179,2.429181653,3.043419729,3.4,3.317704005,3.882699981,2.808980878,5.38407379
5.33E+00,4.21,5.410115504,2.685868385,2.496886096,4.62,6.252662389,2.779257387,3.682874548,3.586652764,4.05,3.592806842,3.692395973,2.494288102,3.715156159,3.520426813,4.248240839,5.572748054,3.631464388,3.239668502,4.187585514,3.26877167,4.050810985,2.85,2.788184052,4.931895674
5.34E+00,3.181376586,4.800976079,3.898652491,4.386242834,4.023351452,5.65,3.44,4.415309397,4.728870812,4,3.549347287,3.794233202,2.705728744,4.729135175,2.59093724,5.38,7.696302386,2.535088255,3.740849109,3.97,3.78,4.05,1.981698517,3.21,5.049170079
5.35E+00,4.354576659,5.736520395,2.091339153,3.41,5.219186475,5.639598031,3.37,2.836442664,4.820401026,3.98,2.69,3.93,2.600146248,3.477859872,3.320148128,5.686504367,7.38813152,2.25268502,2.812224095,3.159877062,3.74,4.25,2.837058323,3.467546745,6.182880528
5.36E+00,4.02,5.138189957,2.682747886,4.01,5.359842948,4.95,2.706630808,4.072851523,4.487381257,3.95,2.057744588,2.943049471,1.832135753,4.123526481,3.068167561,4.669496378,4.65,3.306024913,3.122386574,4.468264895,3.9,4.953438423,2.35712835,3.13,5.290356456
5.37E+00,4.349148418,6.06056122,2.363400907,5.160233916,4.328201074,4.683893004,3.118922587,3.54,4.71,4.332358693,2.398656848,3.96,2.035191118,3.228250938,3.757695769,4.92,4.83,4.14,3.44292505,3.176825215,3.90125581,4.178629284,2.753501553,3.09,4.95
5.38E+00,4.137746512,5.266140905,3.491392769,4.881890194,4.891049281,4.25,3.162356898,3.48,4.64,2.972928975,2.559206003,4.65283784,1.075565738,4.12,4.33,4.49094556,4.74,4.422882379,4.414428777,3.019357848,3.269810559,3.87,2.7,2.578523986,4.84
5.39E+00,4.525190023,4.052154813,4.085515912,4.43,4.285309607,3.346246933,4.025976308,3.654080971,4.59,3.824593739,2.82,4.776318376,1.56,4.657045599,4.541755693,5.454379538,4.774666795,4.59,4.66,4.454923714,3.928186011,4.036741907,2.68,2.469420469,4.441294601
5.40E+00,3.340482405,3.89,4.242829095,3.403154633,3.99,4.796284517,2.434315313,3.36,4.51,3.62,3.672348224,3.820572553,1.94545154,4.129577319,4.11,4.34,5.331744688,5.394464799,4.028762984,3.478214889,3.943591057,4.607549293,2.329350666,2.007098404,4.04
5.41E+00,3.124831766,3.92,3.259227333,3.99,4.107416658,3.482219529,3.691983631,3.959383848,4.267528338,2.792720089,2.949305608,4.453612335,4.54507543,4.465267809,4.03,4.523350636,4.297944051,4.61,5.448017947,3.646942984,2.614437293,3.65,2.356758116,2.675224603,4.603416124
5.42E+00,2.773876905,4.083140923,3.217512002,3.43218344,4.750678226,5.239548748,4.652929119,2.532123819,4.67,4.129997634,3.09,4.4,4.396908422,3.647579032,4.282994489,4.04,4.47,4.531721481,5.49389954,3.49,3.238438586,4.559109654,2.575276098,2.96,3.89
5.43E+00,3.61,4.25,3.35,3.795445222,3.66,4.27,4.072082411,3.9246488,4.444326607,3.47,2.054758426,4.48,3.73,2.859879289,3.87,3.893940167,4.4,4.070927833,4.69597733,3.45,3.428670404,3.61,3.454431231,2.983882871,3.886110531
5.44E+00,3.2,4.37,3.111799334,5.248181946,3.64,4.05986481,3.44,3.29,5.069105277,3.686069372,3.881818986,4.414718182,4.334770068,3.5,4.162926504,4.22,4.34,4.814938954,5.11,3.37,4.338750889,3.456956218,3.574753543,2.93,5.206064855
5.45E+00,2.683109434,4.22,3.21,4.56,3.79,3.532244372,3.21095394,3.23,5.215276558,3.578472621,2.307402849,4.624294637,3.916884233,2.4,3.93,4.079103912,3.475691921,6.139255728,6.27352065,2.283857213,2.750037708,3.489922932,3.52266736,2.93,4.21
5.46E+00,2.831549127,3.870794,3.15,4.89677785,4.639107326,3.636250455,3.61,3.452349524,5.249852278,2.658259427,3.24,4.117281813,3.59,4.288861983,4.21,5.323450369,4.23,4.464425309,6.023016223,3.098424191,3.286078864,3.51,2.664544487,2.86,4.16
5.47E+00,2.83,3.823077424,3.09,4.159472444,3.306660833,3.348971062,3.028247723,3.12,4.36,3.27,3.21,3.770215519,2.679610398,2.575830332,4.145657867,5.117405693,4.790669867,5.043570216,5.21,3.711742542,3.25,3.742370887,2.915060204,3.326258486,5.08551994
5.48E+00,3.518248829,4.257771647,3.03,3.564061013,4.251630137,3.337949902,3.109066342,3.03,4.31,4.006107586,3.422466802,5.04780982,3.120559728,3.03,3.92487554,4.69275995,4.429076566,5.101203045,4.456213829,3.19,3.21,3.518851664,1.780160767,2.74,3.486912746
5.49E+00,3.356332161,2.916981262,2.510961001,4.46,3.75,4.715566019,2.72,2.960962728,4.947743431,3.17,3.939974381,3.901363231,3.47,4.7,3.99,4.763995428,4.05,5.05,5.04,3.635429835,3.8349196,3.4,2.220552144,1.85894893,3.840012902
5.50E+00,2.440266338,3.677519114,2.861263181,4.419509849,3.68,4.519398937,3.281196307,3.562717091,4.18,3.14,2.840110469,4.738208369,4.329150724,3.841025245,4.695202506,4.869992652,4.518202204,4.030444694,4.926703435,3.21,4.076758188,3.375674127,2.7,3.032895617,4.02
5.51E+00,3.269598188,3.499255006,3.633793049,5.181077254,3.797275257,3.315987683,2.901975434,2.93,3.518622098,3.12,2.998163104,3.642129184,3.41,5.107931716,3.87,5.074697947,3.970884789,4.89,4.87,3.29,2.534985289,3.32,2.71,2.938033916,3.425838614
5.52E+00,2.89,3.310435146,2.85,4.25,2.681269454,3.266666528,3.28,2.94558496,3.1455833,3.32896437,3.516055354,4.057658125,4.349060247,4.4,3.064553032,4.648878915,4.620268476,4.419255764,4.291515792,4.318205449,3.01,2.508410226,2.68,2.582418414,3.95
5.53E+00,2.89,3.1,2.81,4.182887544,2.793618299,3.98,3.26,4.069340812,3.018516963,3.03,3.582912079,3.766064026,3.998485061,3.684871053,3.540746857,3.862565045,3.79,4.78,4.7,3.665855188,3.816149591,3.670072577,2.77816958,2.5,3.005346677
5.54E+00,2.797691616,3.1,2.77,4.567785382,3.163437088,3.436087449,2.950290307,4.168074657,2.726630176,3.237226055,3.466736229,4.173353654,2.434787385,4.980446,3.64,3.753283219,2.36711323,4.85,5.350528153,3.279157619,2.89,2.23413319,2.53,3.31,3.9
5.55E+00,3.233711447,3.459811808,1.758960145,3.390393004,3.641551217,4.066291772,4.19,3.524712984,4.220194088,2.96,3.929364246,4.948967308,3.3,5.100725597,4.470327974,3.631502251,2.65,3.881272057,4.54,4.115143114,2.956030731,3.193196223,1.693153193,3.708071901,3.278835283
5.56E+00,3.487789557,3.041512714,3.49804156,4.430619373,2.323605803,5.053693986,3.979536192,2.331277466,2.805950729,2.095933355,3.742851674,3.854732838,4.13421963,4.178934515,3.325883032,3.875044074,2.57,4.491332606,4.140557361,2.9,2.755771094,3.14,2.75522079,3.2,3.951649352
5.57E+00,3.025150009,4.433619583,3.050527745,4.4,3.15,4.416032045,4.910506717,3.04,3.45,2.92,3.043814899,4.12,2.703909568,4.360771951,3.882991587,4.02,1.818459866,4.040158157,4.92934846,2.976348794,2.74,3.617709202,2.011177058,3.17,4.267980508
5.58E+00,2.94,4.06,3.028218836,4.42,3.01,3.244674124,4.82,2.977235393,2.410387055,2.148412465,2.253401091,3.367448762,3.03,3.621126731,3.273412092,4.714561956,3.085628564,4.81,4.76,2.76,2.761149652,2.527697276,2.805796959,3.14,4.025621544
5.59E+00,2.081352578,4.32,1.734576815,4.31,2.724787582,4.506022516,5.206554917,3.898877161,2.742553819,3.178016965,3.816920941,4.600906855,2.842128619,4.551828964,3.61,4.09,4.13600556,5.795157792,4.748149848,3.782446898,2.868843543,2.55776333,2.86,3.903429659,4.163990201
5.60E+00,3.267473618,3.823338234,2.48,4.724447822,2.82,3.87,4.754507663,2.570435849,3.659489033,3.55,2.74,3.779895627,3.798176989,3.7,4.45476711,3.679254296,2.71846385,4.599427932,3.972630924,3.369744304,2.62,3.354998173,3.513439978,3.157027935,3.212568962
5.61E+00,3.104750287,3.552437188,1.978554693,3.744116428,2.78,4.588226832,4.97,3.64231049,2.79,4.78138461,3.626364557,4.03,2.454759563,2.648059036,4.438650673,3.900233013,3.68,3.967841828,4.932471712,2.72,2.534697947,2.41497139,3.05,3.55510723,4.43616797
5.62E+00,2.294455163,4.15,2.37,4.05,2.71,4.374408927,5.220191667,2.273674801,2.7,4.796454668,1.589064451,3.929755654,2.054200171,4.021149532,2.488216578,3.86,2.789339593,4.402376654,4.312482076,2.067347393,1.620547156,2.94,3.02,3.2,3.696204646
5.63E+00,3.726243929,3.838240062,3.289626886,3.98,3.19728571,4,4.97,2.6,1.701278262,5.014595009,1.625558522,4.17,2.402438045,3.070349939,4.177025564,4.591200715,3.552947071,4.63,4.72,2.139180999,2.460893283,3.087103554,2.431638547,3.1,3.78
